SMILES,MW,LogP,NumHDonors,NumHAcceptors,TPSA,Solubility
NOOOCOCNNNC,168.15300000000002,-2.099899999999999,4,8,99.03000000000002,-2.30102734913676
NNNCNCOONOC,167.16899999999998,-2.5268999999999986,5,8,101.83000000000001,-3.5624359121096534
ONCOCNOOCON,169.13699999999997,-1.802599999999999,4,8,107.23,-2.729541176984041
ONOOCOCNOCOON,201.135,-1.9393999999999991,4,10,125.69000000000001,-2.7096030242975107
CNCCNOOCNCCCCN,206.28999999999994,-1.0553999999999981,4,6,80.57,-3.167484018526773
OOOCOCOOOONOO,205.07500000000002,-0.9401999999999999,3,11,126.33000000000003,-0.6321903304231637
NOOCOCCNN,137.13899999999998,-1.7542999999999989,3,6,91.76,-1.3537412433457572
CNNOCNOCNCOCN,195.22299999999998,-2.4418999999999977,5,8,101.83,-3.0629806409781204
COONCNN,107.11300000000001,-1.5101999999999993,3,5,68.54,-0.6188396523667776
NOOCOCCNOOCO,184.148,-1.8149999999999986,3,8,104.43000000000002,-3.282779197382556
NOCONNO,109.085,-1.7508,4,6,88.77000000000001,-1.9979384283672093
NOCCOCNO,122.124,-1.1703999999999999,3,5,76.74000000000001,-2.9192419836159016
CNOCONC,106.125,-0.7541,2,4,42.519999999999996,-2.1487413539856433
OCNCNCNOCNCNC,193.251,-2.7243999999999966,6,7,89.61,-0.4558249273268764
CNNNNCNNCCOC,178.23999999999998,-2.5822999999999974,6,7,81.41,-1.2725754343989277
NCNCO,76.09899999999999,-1.5579999999999998,3,3,58.28,-2.075677332508469
CNONC,76.099,-0.7282000000000002,2,3,33.29,-2.883245162812864
OOOOOONC,127.05199999999999,-0.6632,2,7,78.41000000000001,-2.7677741288681963
NCOOOOOCCN,154.12199999999999,-1.3956999999999993,2,7,98.19000000000001,-3.0962057421055222
NOONCCONONONC,199.16700000000003,-2.6636999999999986,5,10,120.29000000000002,-2.330390661302825
COONNOOCCON,169.13699999999997,-1.6728999999999985,3,8,96.23,-2.862241468939417
CCOCNNCCCNO,163.221,-0.5564999999999984,4,5,65.55,-0.9021486743131968
CONNOOOO,126.06799999999998,-1.0901999999999998,3,7,81.21000000000001,-1.0036327430758034
CCNNCOOCC,134.179,0.026099999999999568,2,4,42.519999999999996,-1.8414897817440774
OCONNC,92.098,-1.4081999999999997,3,4,53.52,-1.9388709912619657
ONNCCCO,106.125,-1.1478000000000002,4,4,64.52,-2.0032116425030986
OCNOCONOCNO,169.137,-2.195999999999999,5,8,104.24000000000001,-2.056685456533932
COONNNCNON,153.142,-2.569399999999999,5,8,101.83,-3.150347852322324
OCNOCCOCCNNCOO,211.21800000000002,-1.9846999999999975,5,8,104.24000000000001,-1.9960588212926549
NNOOOCCCCOCCN,195.21899999999997,-0.9999999999999984,3,7,100.99000000000001,-2.6030674161633858
NONNCNNC,121.144,-2.432599999999999,5,6,83.37,-2.7287284929699154
CONCCNNN,120.15600000000002,-1.8946999999999985,4,5,71.34,-1.912752317267963
NCCCCOCONCNN,178.236,-1.3585999999999974,4,6,94.56,-4.13468012883725
NNNOCONO,124.1,-2.2462,5,7,100.80000000000001,-2.0672847232680467
ONCNO,78.071,-1.0985,4,4,64.52,-4.160721906083237
NOCCCNNCONO,166.18100000000004,-1.7710999999999988,5,7,100.80000000000001,-3.723993288594712
CNCOCNCONNOC,180.20800000000003,-1.728299999999998,4,7,75.81,-3.507740736978721
OCCNNCOCOONC,181.192,-1.912899999999998,4,7,84.01,-0.19188137935337646
ONCCNONCCCOCO,195.21899999999997,-1.652499999999999,5,7,95.01,-1.7726121326072342
NNCOOCCOCCNNO,196.20700000000002,-2.144599999999998,5,8,110.03000000000002,-1.3223354267096767
NNONNNOCO,139.115,-3.223499999999999,6,8,112.83000000000001,-3.1112662379420115
NONOCCONC,137.139,-1.5360999999999991,3,6,77.77000000000001,-2.2020217969665303
OCCOCON,107.10900000000001,-1.1569000000000003,2,4,64.71,-1.8460621832228843
OCNCCCONNO,151.16600000000003,-1.6690999999999985,5,6,85.78,-0.7504300828168555
OOONNNNCNNON,185.144,-3.7169999999999996,8,11,146.12,-1.2964123675871688
NNNNONOCCOOO,185.14,-2.7520999999999987,6,10,131.29000000000002,-0.911687968447785
CCCONOO,107.10899999999998,0.3221999999999998,2,4,50.72,-1.7018317946852557
OOOCONNOC,140.095,-1.0477,3,7,81.21000000000001,-2.813156761138912
CNCOCOC,105.137,-0.21620000000000017,1,3,30.49,0.18029733901430944
OCOOCOC,108.093,-0.5117,1,4,47.92,-2.3828002702128197
NOONCCOOCONCCN,212.20599999999996,-2.301499999999998,4,9,122.25000000000001,-2.8491558386964524
OCCCNCN,104.153,-1.1253999999999995,3,3,58.28,-2.72192605251379
COCONNNNOOC,168.153,-1.8816999999999988,4,8,85.04,-2.435962155852657
NNCCCNCON,134.183,-1.7227999999999986,4,5,85.33,-2.2910620296397886
NCONNNNONOC,168.15699999999998,-3.064799999999998,6,9,113.86000000000001,-0.8787677578078041
NCCNNOONNCCON,196.21099999999996,-3.1979999999999986,6,9,127.85000000000001,-2.6212549449505724
OCCNONONONNC,183.16800000000003,-2.988699999999999,6,9,108.07000000000001,-2.7123416166739154
NCCCCOOCCNOOOO,212.202,-0.46909999999999946,3,8,104.43000000000002,-0.886623428027703
CNNNCN,90.13000000000002,-1.8687999999999994,4,4,62.11,0.36906186548140685
CONCCNNNC,134.18300000000002,-1.6339999999999992,4,5,57.35,-2.246066996667781
CCNNONNNOCOCOO,213.19399999999996,-2.1012999999999975,6,10,117.30000000000001,-2.64012020076241
NCNNON,92.102,-2.1978999999999997,4,5,85.33,-2.01673117808286
CCCNCNCCCCCCNN,202.34599999999998,0.5568000000000015,4,4,62.11,-2.9103986954256746
CCCNO,75.11099999999999,0.3752,2,2,32.26,-1.4761033816471008
NOOOCONON,141.08299999999997,-1.9760999999999997,3,8,110.22000000000001,-1.9220923218293497
CCNNNNNNNONNCN,210.246,-4.519499999999999,10,11,143.52,-2.2661089665377947
OONNCNOCONO,170.12500000000003,-2.1681999999999997,6,9,116.27000000000001,-2.1877964561709016
ONCCNNNOCNCON,196.21099999999998,-3.109499999999998,7,9,124.86,-2.078078261584442
CNCCOCNNC,133.195,-1.096099999999999,3,4,45.32,-1.455997835356487
NCNOOOOOOCN,171.10899999999998,-2.001999999999999,3,9,119.45000000000002,-1.466528962461087
COONNCCOO,138.12300000000002,-0.9367999999999999,3,6,71.98,-1.3544618300182667
OCCNOCCOCNCON,195.219,-2.088599999999997,4,7,98.0,-2.0173642726791003
CNCOOOCNCNNNOC,211.22200000000004,-2.292099999999997,5,9,97.07000000000001,-1.754050511957366
OCNNOOCOCNONO,200.151,-2.7597999999999985,6,10,125.50000000000001,-2.8906541959415875
NCNONNCNCOOCN,196.21099999999996,-3.1979999999999977,6,9,127.85000000000001,-2.4297589002548197
CNCNOONO,123.11199999999998,-1.490099999999999,4,6,74.78,-3.2488896693614597
NOCON,78.07100000000001,-1.2755,2,4,70.5,-2.6472777187488896
OOCNCCO,107.109,-0.9845999999999999,3,4,61.72,-4.013883649060945
CCCCCONNCN,147.22199999999998,0.11860000000000015,3,4,59.31,-3.0405578869866297
CCCNNCNOON,150.182,-1.2253999999999992,4,6,80.57,-1.5954618765404405
NCNCNNOCCN,149.19799999999998,-2.5657999999999985,5,6,97.36,-2.5682398563221644
OONCCOCNC,136.151,-0.8258999999999999,3,5,62.75,-2.0702357891861096
CONCNNOONOCCON,213.19399999999996,-2.621199999999998,5,10,120.29,-1.8701061696783388
ONONONCOONO,172.09700000000004,-2.3629,6,10,125.50000000000001,-2.434041135643407
CCONONNONC,152.154,-1.4656999999999998,4,7,75.81,-2.512813227826569
NCCNOOC,106.12499999999999,-0.9723000000000004,2,4,56.510000000000005,-1.8294217116513545
CNNONCNCO,136.15500000000003,-2.356499999999999,5,6,77.58,-3.211726889020686
NNONNON,109.089,-2.8042,5,7,106.59,-0.48213040770917703
NCCCNO,90.12599999999998,-0.6859999999999999,3,3,58.28,-1.1914204486430375
CCNNCN,89.14200000000001,-0.9832999999999994,3,3,50.08,-2.47179367593144
NNNCO,77.087,-2.0959000000000003,4,4,70.31,-1.874207221203744
COCOONNC,122.124,-0.8225000000000005,2,5,51.75,-0.9438041211326127
NOCCOCO,107.109,-1.1569000000000003,2,4,64.71000000000001,-2.3295537087543026
NCOONNOOONC,170.125,-2.2108,4,9,108.26000000000002,-1.824362477347955
CCONNCOCC,134.179,0.026100000000000012,2,4,42.519999999999996,-2.7872850911870652
CCNCOC,89.13799999999999,0.19980000000000003,1,2,21.259999999999998,-3.778819888520629
NNOCOO,94.07,-1.1715999999999998,3,5,76.74000000000001,-2.22161250232622
ONNCC,76.099,-0.5103000000000002,3,3,44.29,-0.34848571873346557
OCONCOC,107.109,-0.9387000000000001,2,4,50.72,-1.8593374189667935
NNCCCNONNOONOO,214.18200000000002,-2.8573999999999975,7,11,143.32000000000002,-1.816697604125581
NCONCOCNCNOOO,198.179,-2.171699999999997,5,9,119.26000000000002,-1.6585741353117165
NNNNONOCNOCN,183.172,-3.7783999999999995,7,10,139.88000000000002,-2.4226554181564994
COOCOCONCCCNN,195.21899999999997,-1.1293999999999982,3,7,87.0,-0.3640685936543415
OONONOONN,142.07099999999997,-2.3417000000000003,5,9,119.26,-1.1127841988720655
CNONOCNNCOONC,197.195,-2.3345999999999982,5,9,97.07000000000001,-1.5362976405734987
NONCC,76.099,-0.5988,2,3,47.28,-1.9160522819599692
CONCOC,91.11,-0.25870000000000015,1,3,30.49,-2.842694219771772
CCCCN,73.139,0.7452000000000001,1,1,26.02,-0.6743740448608291
NNCCOCN,105.141,-1.6174999999999988,3,4,73.3,-2.6182109042771855
COONCO,93.082,-0.9812000000000001,2,4,50.72,-2.812840328992586
CNOOOONON,141.08299999999997,-1.7578999999999994,3,8,96.23,-2.6198612893919897
NONOOCCCONC,167.16500000000002,-1.2143999999999997,3,7,87.00000000000001,-2.7472299235841646
OCNCNOO,108.09699999999998,-1.522499999999999,4,5,73.75,-1.140149494814692
CNNNNCCOOCNNO,196.211,-2.8912999999999984,7,9,110.87,-1.4032184584987468
CONONONCNC,152.154,-1.8132999999999995,4,7,75.81,-1.7345450942471747
CCCCNCONNC,147.22199999999998,-0.010799999999999421,3,4,45.32,-0.9940251723216078
OCCNNOOOOO,156.094,-1.7276999999999996,4,8,101.44000000000001,-0.5597385130084824
CCCNCOO,105.13699999999999,0.4330999999999998,2,3,41.489999999999995,-1.2827695285161325
ONNCNNNNONCOOC,213.19799999999998,-3.4975999999999976,8,11,132.13,-1.1899547386167457
NOOCNOCONOC,169.13699999999997,-1.6729,3,8,96.23000000000002,-3.6394585300600824
OCCNNCOOCON,167.16499999999996,-2.1735999999999978,4,7,98.0,-2.2761129843657395
NOONCCC,106.125,-0.2771000000000001,2,4,56.510000000000005,-4.100060531291486
COCCOCO,106.121,-0.4008,1,3,38.69,-1.1228272298037827
NONNNCCNC,135.171,-2.3900999999999986,5,6,83.37,-0.8028564289820939
ONCNNONCN,137.14299999999997,-2.630699999999999,6,7,103.6,-1.7176675194123223
OCCONNOOCOOCOO,216.14599999999996,-1.7794999999999987,4,10,119.90000000000002,-1.5073356799313542
NONOCCCNNCONNC,210.23800000000003,-2.589699999999998,6,9,113.86000000000001,-2.6918079824972443
ONCCCCCOC,133.191,0.7818999999999998,2,3,41.489999999999995,-1.2519591851349494
CCCNNCNOC,133.195,-0.40090000000000003,3,4,45.31999999999999,-1.4284857212748703
NOCONO,94.07,-1.2554000000000003,3,5,76.74000000000001,-1.3602573935041806
NCOCCOCONONCCO,211.218,-2.156999999999998,4,8,107.23000000000002,-2.087575069231151
ONCOOO,95.05399999999999,-0.6560999999999999,3,5,70.95,-2.3843584531653694
COCNNCONCCCCNC,206.28999999999996,-0.8371999999999984,4,6,66.58,-3.255396516971883
ONONNCNOONOONC,216.15400000000002,-3.181499999999999,7,12,138.56,-2.8800778581681974
CCONCCO,105.137,-0.4802000000000001,2,3,41.489999999999995,-1.5836631752656338
NCOOON,94.07000000000001,-1.3439,2,5,79.73,-2.6829690228570113
OOCOCNNCNCOC,181.19199999999998,-1.3471999999999993,4,7,84.01,-0.6982354527060295
OCCNCNCOOO,152.15,-1.5058999999999991,4,6,82.98,-2.553293833035003
NCONCCNONO,152.15400000000002,-2.161199999999999,5,7,100.80000000000001,-0.9748568296072371
ONCOCNNOCNONNO,214.18200000000004,-3.2002999999999995,8,11,140.33,-2.253291187972804
OONOCOC,109.08099999999999,-0.4839,2,5,59.95,-0.8221311129047326
COCOOCOCOCCOOC,212.19799999999995,0.06469999999999998,0,7,64.61000000000001,-3.4606162667280156
NCCNCNCONC,148.21,-1.809699999999999,4,5,71.34,-2.6236960431708205
OOCNC,77.083,-0.34709999999999996,2,3,41.49,-0.5768666851632953
ONCCCCNOOOO,168.149,-0.39719999999999983,4,7,92.21000000000001,-1.2122041781658077
NNNNOCNCNNNC,180.21600000000004,-3.8762999999999996,8,9,119.46000000000001,-1.8719355423754913
OCCNONONCNN,167.169,-3.1384999999999987,6,8,112.83,-2.190626294072713
NCONNNCOCCNCC,193.25099999999998,-1.9833999999999972,5,7,92.60000000000001,-1.826439511623334
ONNCCNCONCOCNO,211.222,-2.551499999999997,7,9,119.07000000000001,-2.1126008791570987
OOOONOCNNOOCOC,217.134,-1.7057999999999998,4,11,120.93000000000002,-1.4887102556154324
ONNOOCNNNNOCC,198.18300000000002,-2.6545999999999985,7,10,120.10000000000001,0.04904655367248312
OCCOONO,109.08099999999999,-1.1793,3,5,70.95,-3.5378350801392706
COOOOONCNCNO,185.13600000000002,-1.6527999999999992,4,9,102.47000000000001,-1.7380057044571444
CNONOCNNNN,152.15800000000002,-2.9963999999999995,6,8,104.63,-3.0622283371617343
CNNOOONN,124.10000000000001,-2.1164999999999994,4,7,89.8,-2.0626925783577894
COOOOOOCC,140.091,0.3107,0,6,55.38000000000001,-4.379065852503838
COCOC,76.095,0.23670000000000002,0,2,18.46,-1.8256027178904544
OOOCONN,110.06900000000002,-1.2399999999999995,3,6,85.97,-1.5766082368654577
OCOCONNCNO,153.138,-2.1275999999999993,5,7,95.01,-1.3952008245711789
ONONOOCCNCCC,181.19199999999998,-0.7358000000000005,4,7,84.01,-1.7854864112462014
ONNONNCOONNCN,199.17100000000002,-3.7583,8,11,146.12,-0.3111205803145096
ONCONNCNOO,154.126,-2.0997999999999992,6,8,107.04,-1.4360022721141157
NNOCOOOO,126.06799999999998,-1.3083999999999998,3,7,95.20000000000002,-3.867378095563269
OONCNNNNO,139.115,-2.5692999999999993,7,8,109.84,-2.440425535668232
OONNNNCN,123.11600000000001,-2.5893999999999995,6,7,103.6,-2.8946130769382687
CCOCCNCOCNO,164.205,-0.47709999999999914,3,5,62.75,-2.726436982033862
CCCNNOCNNO,150.182,-1.1368999999999985,5,6,77.58,-0.04382917488789473
CNNNNNOOOCO,169.141,-3.031199999999999,6,9,108.07000000000001,-2.0966085734533415
OCNOOCNO,124.09599999999999,-1.6746999999999996,4,6,82.98,-1.9097152904281494
NNNCONN,107.11700000000002,-2.6933,5,6,97.36,-2.563727130577714
NCCOOOOC,123.10799999999998,-0.6137000000000001,1,5,62.94000000000001,-1.2562685667522415
ONNCNNNOONCC,182.184,-2.586199999999998,7,9,110.87,-3.2433909540891643
NNOOOOCONOCONC,216.14999999999998,-2.3050999999999986,4,11,126.72000000000003,-3.748232844244584
NOONOCOOCCON,185.13599999999997,-1.9594999999999985,3,9,119.45000000000002,-1.4088856947057944
OOOOCOOONNCCON,217.134,-1.9239999999999986,4,11,134.92000000000002,-1.9925420384763184
OOOCOO,96.038,-0.14530000000000004,2,5,68.15,-1.0402804865532156
CCCONO,91.10999999999999,0.30679999999999996,2,3,41.489999999999995,-2.699828664935546
CONNNC,91.11399999999999,-1.2236,3,4,45.32,-1.2849398262211444
CONOONOOC,140.095,-1.0018000000000005,2,7,70.21000000000001,-0.8528977826174264
OOOONNNC,125.084,-1.5172,4,7,84.01,-3.080413748172213
CCNOOO,93.082,-0.06790000000000007,2,4,50.72,-2.4826005023908437
NOCCC,75.111,0.28669999999999995,1,2,35.25,-3.578316508356097
ONCCNCNNONC,165.197,-2.327499999999998,6,7,89.61,-2.3816954605801737
OOOCNNONONOOC,202.123,-2.175299999999999,5,11,123.73000000000002,-3.719581423198295
NNNNCCONO,137.14300000000003,-2.6307,6,7,103.60000000000001,-0.7549829868722269
CCCNOO,91.10999999999999,0.39059999999999995,2,3,41.489999999999995,-0.7355148333604389
ONCOCNNNCCCCNN,208.26599999999996,-2.2608999999999977,7,8,115.63,-2.2417913837049497
OONNCOOONNCO,186.124,-2.7184999999999993,6,10,125.50000000000001,0.12533121204996212
NOCONNCNO,138.127,-2.2036999999999995,5,7,100.80000000000001,-0.4460327254109224
CNOCC,75.111,0.15729999999999983,1,2,21.259999999999998,-1.3571529681445216
NONNCNNCC,135.17100000000002,-2.0424999999999986,5,6,83.37,-3.272627275767438
NCNCNCCCCOOO,179.21999999999997,-0.7592999999999996,4,6,88.77000000000001,-2.184265933423587
COONNNONOONNCN,215.17000000000002,-3.697,7,12,144.35000000000002,-2.3543664221993605
NNNNCO,92.102,-2.5913,5,5,82.34,-3.3216059924070542
NOONNOOOCCON,186.12399999999997,-2.4974,4,10,131.48000000000002,-2.1772559832369325
OCONNCOCOOCNOC,213.19,-2.049699999999998,4,9,102.47000000000001,-4.338660687349845
NCOCO,77.083,-1.1310000000000002,2,3,55.480000000000004,-4.196191951993457
CCNON,76.099,-0.5988,2,3,47.28,-1.610292461659246
NONCCN,91.11400000000002,-1.6599999999999993,3,4,73.3,-2.584992643862834
CCNCNNOOO,137.13899999999998,-1.016199999999999,4,6,74.78,-0.7036152397461479
COONCOCNCC,150.178,-0.38990000000000036,2,5,51.75,-1.0265532727926545
CCCOCNNCN,133.195,-0.6190999999999989,3,4,59.31,-1.6410519284647953
NCNCOOOOCO,154.12199999999999,-1.7891,3,7,95.20000000000002,-2.9055439194819868
NONNC,77.087,-1.4843,3,4,59.31,-1.1302405520852186
CNNOOOCCOO,154.122,-1.0051999999999994,3,7,81.21000000000001,-0.676188102298696
NOCNCCNC,119.168,-1.356799999999999,3,4,59.31,-2.279732825437594
NCONOONNC,138.127,-2.073999999999999,4,7,89.80000000000001,-1.5870593289729618
CNCNCNOC,119.16799999999999,-1.1385999999999996,3,4,45.31999999999999,-3.3797736897348116
OCNONNONON,155.114,-3.291899999999999,6,9,122.06,-3.3502571828419434
COOOCOCOCNN,168.149,-1.1349999999999985,2,7,84.2,-1.1087919780833406
NOONCONNCNCCNN,211.226,-3.6933999999999987,7,10,139.88000000000002,-2.8198106531316673
CNNCOCNCCCOC,177.248,-0.7318999999999989,3,5,54.55,-3.752320626456931
OCOCCO,92.094,-1.0549000000000002,2,3,49.69,-2.2113468512958425
COOOCCC,106.12100000000001,0.906,0,3,27.69,-1.47270604317359
OCONCC,91.11,-0.5227000000000002,2,3,41.49,-2.2479421210711643
OCCONNONONOON,201.139,-3.3861999999999988,6,11,140.52,-2.731639113132839
COONOCNOOOCOO,202.11899999999997,-1.2103999999999997,3,10,108.90000000000002,-2.3590969332648504
ONNCNOOCCC,151.16599999999997,-0.7099000000000004,4,6,74.78,-0.9766189988450067
CCNNOCONNOOO,184.152,-1.6483999999999988,5,9,105.27000000000001,-3.018517696684306
NNCCOC,90.12599999999999,-0.9038999999999999,2,3,47.28,-0.2237067453407109
CONOONCCCO,152.15,-1.1124,3,6,71.98,-1.8639802391753943
COCOCOCO,122.11999999999999,-0.4692,1,4,47.92,-2.2828456429566497
OCONCCNCONNC,180.20800000000003,-2.3398999999999974,5,7,86.81,-0.15569803743878485
OCCONCNCNO,151.16600000000003,-2.0166999999999984,5,6,85.78,-2.1645313332986658
NNCNONNNNOONCO,214.186,-4.735599999999999,9,12,158.15,-1.836096298693572
OONONOO,112.04099999999998,-1.1785999999999999,4,7,92.21000000000001,-1.0785164920884092
NCONN,77.087,-1.7024999999999997,3,4,73.3,-1.743704768822338
NNONC,77.087,-1.4843,3,4,59.31,-0.7479410667851945
ONCNNCO,107.11299999999999,-2.0332999999999997,5,5,76.55,-3.4626750780507605
OCCNONNCONNNO,198.18300000000005,-3.6137999999999986,8,10,131.1,-2.4783027336778334
CNCCOC,89.13799999999999,-0.14780000000000015,1,2,21.259999999999998,-0.3284937020216916
CCONCCONOCCC,178.23199999999997,0.3902999999999995,2,5,51.75,-0.3058491896066
NCCCNNNCCNCCN,190.29499999999996,-2.517699999999998,6,6,100.16,-1.5610493214139196
CNCON,76.099,-0.9463999999999997,2,3,47.28,-0.9566794419877644
COONCOCNOCOO,184.148,-1.0310999999999995,3,8,90.44000000000001,-2.8611368656653497
ONONNCONO,140.09900000000002,-2.2260999999999997,6,8,107.04,-1.9487526477637847
NCONNCO,107.11299999999999,-2.1217999999999995,4,5,79.54,-0.39254679224611344
CCOOOCOCCNN,166.177,-0.6764999999999994,2,6,74.97,-0.5506131623837722
NONNOOOOOC,157.082,-1.8263000000000003,3,9,105.46000000000002,-2.073990418540448
ONOCCNOOOOC,170.121,-1.1574000000000004,3,8,90.44000000000001,-3.972879260278773
OOOCNCCC,121.136,0.36469999999999986,2,4,50.72,-2.078694643809847
CNCNO,76.09899999999999,-0.8579000000000001,3,3,44.29,-1.1131373892323455
OONOCCNNNNN,168.157,-3.1106999999999996,7,9,124.86,-4.0455947284833655
COOCOCONO,139.107,-0.5936000000000001,2,6,69.18,-3.412007951287272
OOOCCOOONNOON,203.107,-1.966499999999999,4,11,134.92000000000002,-2.5281464025834817
CCONCNOCCO,150.178,-1.0014999999999994,3,5,62.75,-3.043853687194688
OONOONNNCNC,169.141,-2.4654999999999996,6,9,108.07000000000001,-3.448522335308077
CCNNCOOCCCNCCC,205.30199999999996,0.3959000000000004,3,5,54.55,-1.9401833624232623
NNONNONCOOOC,185.14,-2.7061999999999973,5,10,120.29000000000002,-2.7396793760624294
OONNCCNONCNNC,196.211,-2.8074999999999983,7,9,110.87,-1.1610753847353754
NCNCC,74.127,-0.4879,2,2,38.05,-2.970097158383054
CONOCCCN,120.15200000000002,-0.5822,2,4,56.51,-0.8157811901896472
NOOCNCNCNC,150.182,-1.9205999999999988,4,6,80.57000000000001,-1.5182398976367728
NCONNNCNNONN,182.18800000000002,-4.205399999999999,8,10,142.68,-2.952971222464135
OOCNCONCC,136.151,-0.47830000000000017,3,5,62.75,-0.9696928597099526
NCCCO,75.11099999999999,-0.6724999999999999,2,2,46.25,-2.0749685505157895
NOOOCOONN,141.08299999999997,-1.9760999999999997,3,8,110.22000000000001,-4.216206257919973
NCNCCNCONCNC,177.252,-2.2625999999999973,5,6,83.37,-3.572972377846291
CNONCOOO,124.09599999999999,-0.9793000000000001,3,6,71.98,-3.333884892306807
NNNCCCCNONCNCN,207.282,-2.776399999999999,7,8,121.42,-2.174831554353686
OCOOOONONCOCC,200.14699999999996,-1.3176,3,9,99.67000000000002,-1.3572653036481541
NNOCN,77.087,-1.7024999999999997,3,4,73.3,-2.998706671986655
CNOCOCO,107.109,-0.9387000000000001,2,4,50.72,-3.0137652485756785
NOOCOONNONCCN,199.16699999999997,-2.881899999999999,5,10,134.28000000000003,-0.6017192375315468
OCNCCOO,107.109,-0.9845999999999997,3,4,61.72,-1.5492143114453016
CNOCCNNNO,136.15500000000003,-1.8745999999999992,5,6,77.58,0.018045329394935195
CCOCCNONOOO,168.149,-0.6150999999999995,3,7,81.21000000000001,-2.2854350445465954
NOOOCNCONNCCON,213.194,-2.8393999999999977,5,10,134.28000000000003,-2.8040401569922824
